Dataset,Algorithm,Number of classes,Train size,Test size,CV index,MCC,TS,Specificity,AUC,Accuracy,Precision,Recall,F1,TN,FP,FN,TP,Train time [s],Prediction time [s],Mixed
pima,C45Rules-C,-1,-1,-1,10,0.4153846153846154,0.4444444444444444,0.8,0.7076923076923077,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.736842105263158,40,10,10,16,1.0770928859710691,-1,0.7151821862348179
pima,C45RulesSA-C,-1,-1,-1,1,0.3956814563089356,0.45,0.74,0.7033333333333333,0.7142857142857143,0.7259066319374875,0.7142857142857143,0.7181855500821018,37,13,9,18,1.15057110786438,-1,0.696936547269464
pima,C45RulesSA-C,-1,-1,-1,2,0.3616796760596307,0.425,0.74,0.6848148148148149,0.7012987012987013,0.7098922354241503,0.7012987012987013,0.7045401695428826,37,13,10,17,0.8610491752624512,-1,0.6817373257329192
pima,C45RulesSA-C,-1,-1,-1,3,0.5523586388082835,0.5641025641025641,0.76,0.7874074074074074,0.7792207792207793,0.8007355161937925,0.7792207792207793,0.7835795440237534,38,12,5,22,0.9341475963592528,-1,0.7704483585437546
pima,C45RulesSA-C,-1,-1,-1,4,0.4957421042418413,0.46875,0.9,0.7277777777777779,0.7792207792207793,0.7756322624743677,0.7792207792207793,0.7700015236304757,45,5,12,15,1.0579397678375244,-1,0.7554734802405725
pima,C45RulesSA-C,-1,-1,-1,5,0.4223683957499603,0.4761904761904761,0.7,0.7203703703703703,0.7142857142857143,0.7414965986394558,0.7142857142857143,0.7202965337607694,35,15,7,20,1.0456485748291016,-1,0.7021615036877248
pima,C45RulesSA-C,-1,-1,-1,6,0.4866666666666667,0.5,0.82,0.7433333333333334,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7662337662337663,41,9,9,18,1.0660860538482666,-1,0.7480735930735931
pima,C45RulesSA-C,-1,-1,-1,7,0.4085505846855608,0.4634146341463415,0.72,0.7118518518518518,0.7142857142857143,0.7331759149940968,0.7142857142857143,0.719452887537994,36,14,8,19,0.7567412853240967,-1,0.6994990233966814
pima,C45RulesSA-C,-1,-1,-1,8,0.4960465241367296,0.5135135135135135,0.8,0.751851851851852,0.7662337662337663,0.7708613225854606,0.7662337662337663,0.7680227935329977,40,10,8,19,0.7893848419189453,-1,0.7503295193202365
pima,C45RulesSA-C,-1,-1,-1,9,0.3454408611617303,0.3888888888888889,0.8,0.6692307692307693,0.7105263157894737,0.7056342780026992,0.7105263157894737,0.7075748194014448,40,10,12,14,0.7366981506347656,-1,0.6841124614116628
pima,C45RulesSA-C,-1,-1,-1,10,0.4738461538461538,0.4857142857142857,0.82,0.736923076923077,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.7631578947368421,41,9,9,17,0.935518741607666,-1,0.7436639676113361
pima,DT_GA-C,-1,-1,-1,1,0.3529299526817895,0.3888888888888889,0.82,0.6692592592592593,0.7142857142857143,0.7064642282033586,0.7142857142857143,0.7083516483516483,41,9,13,14,3.739128351211548,-1,0.687604629679178
pima,DT_GA-C,-1,-1,-1,2,0.4456587185890799,0.4571428571428571,0.84,0.7162962962962963,0.7532467532467533,0.7483459936290124,0.7532467532467533,0.7495827986975903,42,8,11,16,2.435737609863281,-1,0.7308748387855079
pima,DT_GA-C,-1,-1,-1,3,0.301493573454468,0.3235294117647059,0.86,0.6337037037037037,0.7012987012987013,0.687541272287035,0.7012987012987013,0.6837602764208268,43,7,16,11,2.9710516929626465,-1,0.668277139112472
pima,DT_GA-C,-1,-1,-1,4,0.4666666666666667,0.4545454545454545,0.88,0.7177777777777777,0.7662337662337663,0.7606679035250463,0.7662337662337663,0.7582394021073267,44,6,12,15,2.9645981788635254,-1,0.7421286332714905
pima,DT_GA-C,-1,-1,-1,5,0.463223694813257,0.4375,0.9,0.7092592592592593,0.7662337662337663,0.7621797440309238,0.7662337662337663,0.7545642763034068,45,5,13,14,2.5528175830841064,-1,0.7404765211485582
pima,DT_GA-C,-1,-1,-1,6,0.4680078407797662,0.3793103448275862,0.96,0.6837037037037037,0.7662337662337663,0.7837162837162838,0.7662337662337663,0.7396787423103213,48,2,16,11,4.266607999801636,-1,0.737125888764485
pima,DT_GA-C,-1,-1,-1,7,0.3961295342422729,0.4324324324324324,0.8,0.6962962962962963,0.7272727272727273,0.7250788427259015,0.7272727272727273,0.7260499634869146,40,10,11,16,1.5617904663085938,-1,0.7049493077372977
pima,DT_GA-C,-1,-1,-1,8,0.5319096889176549,0.4482758620689655,0.96,0.7207407407407407,0.7922077922077922,0.8066191872643486,0.7922077922077922,0.7736549165120593,48,2,14,13,1.690917730331421,-1,0.7668629517456081
pima,DT_GA-C,-1,-1,-1,9,0.3248668366245799,0.3529411764705882,0.84,0.6507692307692309,0.7105263157894737,0.6986842105263158,0.7105263157894737,0.699840248693925,42,8,14,12,1.4367337226867676,-1,0.6791977952725246
pima,DT_GA-C,-1,-1,-1,10,0.4041686945486262,0.4473684210526316,0.76,0.7069230769230769,0.7236842105263158,0.7324593582268215,0.7236842105263158,0.72694717111429,38,12,9,17,3.466484308242798,-1,0.7049346415051692
pima,DT_Oblique-C,-1,-1,-1,1,0.4204522053456932,0.4444444444444444,0.82,0.7062962962962963,0.7402597402597403,0.7364035964035964,0.7402597402597403,0.7378112083994437,41,9,11,16,1.1349353790283203,-1,0.7178745361192105
pima,DT_Oblique-C,-1,-1,-1,2,0.3281391249885348,0.3783783783783784,0.8,0.6592592592592593,0.7012987012987013,0.6946214163195296,0.7012987012987013,0.6968633878970829,40,10,13,14,1.1316194534301758,-1,0.6746300905574668
pima,DT_Oblique-C,-1,-1,-1,3,0.4085505846855608,0.4634146341463415,0.72,0.7118518518518518,0.7142857142857143,0.7331759149940968,0.7142857142857143,0.719452887537994,36,14,8,19,1.0654325485229492,-1,0.6994990233966814
pima,DT_Oblique-C,-1,-1,-1,4,0.4960465241367296,0.5135135135135135,0.8,0.751851851851852,0.7662337662337663,0.7708613225854606,0.7662337662337663,0.7680227935329977,40,10,8,19,1.1365790367126465,-1,0.7503295193202365
pima,DT_Oblique-C,-1,-1,-1,5,0.4536804288397352,0.4722222222222222,0.82,0.7248148148148149,0.7532467532467533,0.7512977218859571,0.7532467532467533,0.7521404431548276,41,9,10,17,1.2890949249267578,-1,0.7329790662664434
pima,DT_Oblique-C,-1,-1,-1,6,0.4960465241367296,0.5135135135135135,0.8,0.751851851851852,0.7662337662337663,0.7708613225854606,0.7662337662337663,0.7680227935329977,40,10,8,19,1.1290435791015625,-1,0.7503295193202365
pima,DT_Oblique-C,-1,-1,-1,7,0.3956814563089356,0.45,0.74,0.7033333333333333,0.7142857142857143,0.7259066319374875,0.7142857142857143,0.7181855500821018,37,13,9,18,1.0088274478912354,-1,0.696936547269464
pima,DT_Oblique-C,-1,-1,-1,8,0.3529299526817895,0.3888888888888889,0.82,0.6692592592592593,0.7142857142857143,0.7064642282033586,0.7142857142857143,0.7083516483516483,41,9,13,14,0.9551522731781006,-1,0.687604629679178
pima,DT_Oblique-C,-1,-1,-1,9,0.2035047369937217,0.3076923076923077,0.74,0.6007692307692308,0.6447368421052632,0.6415067079463364,0.6447368421052632,0.6430125984734697,37,13,14,12,1.0441226959228516,-1,0.6140866046356669
pima,DT_Oblique-C,-1,-1,-1,10,0.3691887949279695,0.4210526315789473,0.76,0.6876923076923077,0.7105263157894737,0.7163220551378445,0.7105263157894737,0.7129331264669612,38,12,10,16,1.0454063415527344,-1,0.6893727084951935
pima,EACH-C,-1,-1,-1,1,0.1560976352636156,0.037037037037037,1.0,0.5185185185185185,0.6623376623376623,0.7778537252221464,0.6623376623376623,0.5404040404040404,50,0,26,1,0.6833534240722656,-1,0.6165388378655579
pima,EACH-C,-1,-1,-1,2,-0.0842927230423524,0.0,0.98,0.49,0.6363636363636364,0.4186602870813397,0.6363636363636364,0.505050505050505,49,1,27,0,0.7112138271331787,-1,0.5627183782019494
pima,EACH-C,-1,-1,-1,3,0.1560976352636156,0.037037037037037,1.0,0.5185185185185185,0.6623376623376623,0.7778537252221464,0.6623376623376623,0.5404040404040404,50,0,26,1,0.7513477802276611,-1,0.6165388378655579
pima,EACH-C,-1,-1,-1,4,0.0732655006603494,0.0689655172413793,0.96,0.517037037037037,0.6493506493506493,0.6022949653086639,0.6493506493506493,0.5520553404109659,48,2,25,2,0.7013735771179199,-1,0.5940319915524189
pima,EACH-C,-1,-1,-1,5,0.0,0.0,1.0,0.5,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,50,0,27,0,0.7567324638366699,-1,0.5782256704334627
pima,EACH-C,-1,-1,-1,6,0.0,0.0,1.0,0.5,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,50,0,27,0,0.7053797245025635,-1,0.5782256704334627
pima,EACH-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.6493506493506493,0.4216562658121099,0.6493506493506493,0.5112997238981491,50,0,27,0,0.7410876750946045,-1,0.5782256704334627
pima,EACH-C,-1,-1,-1,8,-0.0842927230423524,0.0,0.98,0.49,0.6363636363636364,0.4186602870813397,0.6363636363636364,0.505050505050505,49,1,27,0,0.6698379516601562,-1,0.5627183782019494
pima,EACH-C,-1,-1,-1,9,0.0,0.0,1.0,0.5,0.6578947368421053,0.4328254847645429,0.6578947368421053,0.5221386800334169,50,0,26,0,0.6289181709289551,-1,0.5834833795013851
pima,EACH-C,-1,-1,-1,10,0.1601281538050871,0.0384615384615384,1.0,0.5192307692307693,0.6710526315789473,0.7807017543859649,0.6710526315789473,0.5516569200779727,50,0,25,1,0.6750738620758057,-1,0.6218896735472044
pima,GPR,-1,-1,-1,1,0.396265244237808,0.375,0.9,0.6722222222222223,0.7402597402597403,0.7345301757066464,0.7402597402597403,0.7225501770956317,45,5,15,12,23.356367588043213,-1,0.7103492948067466
pima,GPR,-1,-1,-1,2,0.4000940939272025,0.3939393939393939,0.88,0.6807407407407406,0.7402597402597403,0.7325288141985057,0.7402597402597403,0.7272936403371186,44,6,14,13,28.22180438041687,-1,0.7119962247713648
pima,GPR,-1,-1,-1,3,0.2713666279100933,0.3658536585365853,0.72,0.6377777777777778,0.6623376623376623,0.6683833407971339,0.6623376623376623,0.6649218128809966,36,14,12,15,26.336886882781982,-1,0.6386065460544089
pima,GPR,-1,-1,-1,4,0.4301085604682854,0.40625,0.9,0.6907407407407407,0.7532467532467533,0.74851419766674,0.7532467532467533,0.7387584892172047,45,5,14,13,29.515445470809937,-1,0.7254390744146878
pima,GPR,-1,-1,-1,5,0.4123951744684367,0.4285714285714285,0.84,0.6977777777777777,0.7402597402597403,0.7337348641696468,0.7402597402597403,0.7348651348651349,42,8,12,15,24.768054723739624,-1,0.7157826924080947
pima,GPR,-1,-1,-1,6,0.3716050570007949,0.3823529411764705,0.86,0.6707407407407406,0.7272727272727273,0.7177830940988836,0.7272727272727273,0.7158842350729407,43,7,14,13,28.124281644821167,-1,0.6986916297772061
pima,GPR,-1,-1,-1,7,0.4063321549001754,0.4473684210526316,0.78,0.7048148148148149,0.7272727272727273,0.7297243572753777,0.7272727272727273,0.7283746556473828,39,11,10,17,23.476080417633057,-1,0.7072472700532221
pima,GPR,-1,-1,-1,8,0.4957017741923686,0.4333333333333333,0.94,0.7107407407407407,0.7792207792207793,0.7852219501809666,0.7792207792207793,0.7619210875024829,47,3,14,13,24.942397594451904,-1,0.7528398370123176
pima,GPR,-1,-1,-1,9,0.6112702787077199,0.5357142857142857,0.96,0.7684615384615384,0.8289473684210527,0.837093981214252,0.8289473684210527,0.818108317518781,48,2,11,15,22.524779319763184,-1,0.8068777271661391
pima,GPR,-1,-1,-1,10,0.4163331998932266,0.40625,0.88,0.6900000000000001,0.75,0.7419205909510618,0.75,0.7387331256490135,44,6,13,13,24.10612940788269,-1,0.7214126895422145
pima,Hider-C,-1,-1,-1,1,0.4000940939272025,0.3939393939393939,0.88,0.6807407407407406,0.7402597402597403,0.7325288141985057,0.7402597402597403,0.7272936403371186,44,6,14,13,5.637543201446533,-1,0.7119962247713648
pima,Hider-C,-1,-1,-1,2,0.3256485252456618,0.2413793103448276,0.96,0.6096296296296296,0.7142857142857143,0.73109243697479,0.7142857142857143,0.6646489104116222,48,2,20,7,7.360393285751343,-1,0.6765830798570545
pima,Hider-C,-1,-1,-1,3,0.318445297354832,0.3611111111111111,0.82,0.6507407407407407,0.7012987012987013,0.6912632821723731,0.7012987012987013,0.6931707748034278,41,9,14,13,6.466967821121216,-1,0.6724219369128681
pima,Hider-C,-1,-1,-1,4,0.5687822180346598,0.5588235294117647,0.86,0.7818518518518518,0.8051948051948052,0.8037354802060683,0.8051948051948052,0.8043214024906533,43,7,8,19,6.177336931228638,-1,0.7890385833247349
pima,Hider-C,-1,-1,-1,5,0.336964493041148,0.3529411764705882,0.86,0.6522222222222221,0.7142857142857143,0.7028778843660877,0.7142857142857143,0.7000230043708305,43,7,15,12,7.453496217727661,-1,0.6835159283941712
pima,Hider-C,-1,-1,-1,6,0.3658010669613767,0.3636363636363636,0.88,0.6622222222222222,0.7272727272727273,0.7180277349768875,0.7272727272727273,0.7112593828190158,44,6,15,12,7.042230844497681,-1,0.69685810676358
pima,Hider-C,-1,-1,-1,7,0.5888888888888889,0.5483870967741935,0.92,0.774814814814815,0.8181818181818182,0.8172541743970315,0.8181818181818182,0.8119639794168095,46,4,10,17,6.470014572143555,-1,0.7987515976087406
pima,Hider-C,-1,-1,-1,8,0.4298052003967214,0.3666666666666666,0.94,0.6737037037037037,0.7532467532467533,0.7599464028035458,0.7532467532467533,0.7283211069094945,47,3,16,11,6.206042051315308,-1,0.7228844055568389
pima,Hider-C,-1,-1,-1,9,0.4089334490891431,0.3666666666666666,0.92,0.6715384615384616,0.75,0.7469945355191258,0.75,0.7288508020215337,46,4,15,11,6.528124570846558,-1,0.717757937691952
pima,Hider-C,-1,-1,-1,10,0.3727894791248665,0.3333333333333333,0.92,0.6523076923076923,0.7368421052631579,0.7324763521707494,0.7368421052631579,0.7114661654135338,46,4,16,10,5.430251836776733,-1,0.7022187571518252
pima,NSLV-C,-1,-1,-1,1,0.4055555555555555,0.4117647058823529,0.86,0.6892592592592592,0.7402597402597403,0.7323747680890539,0.7402597402597403,0.7313771134525852,43,7,13,14,6.553932905197144,-1,0.7138171511028655
